product_name,current_price,original_price,discount_percentage,discount_amount,brand,category,product_type
"PANASONIC MX-MG53C1CSP PANASONIC BLENDER ROTATION 11,000RPM",126.0,149.0,15.44,23.0,PANASONIC,Kitchen Appliance,blender
LOGITECH G PRO X SUPERLIGHT GAMING MOUSE MAGENTA,142.0,189.0,24.87,47.0,LOGITECH,Gaming,gaming
MISTRAL STAND FAN WITH REMOTE CONTROL (18 INCH) MSF1800R (BLACK),129.0,199.0,35.18,70.0,MISTRAL,Small Appliance,fan
PHILIPS HR2767/00 5000 SERIES BLENDER,117.0,199.0,41.21,82.0,PHILIPS,Kitchen Appliance,blender
TEFAL FV6820 STEAM IRON ULTRAGLISS PLUS (RED),97.0,169.0,42.6,72.0,TEFAL,Small Appliance,iron
SONA POWER STAND FAN (18 INCH) SSO 6518P (BLACK),128.0,149.0,14.09,21.0,SONA,Small Appliance,fan
MISTRAL TOWER FAN WITH REMOTE (40 INCH) MFD4000R (BLACK & WHITE),118.0,238.0,50.42,120.0,MISTRAL,Desktop,tower
SHARP R-62E0(S) MICROWAVE WITH GRILL (20L),136.0,148.0,8.11,12.0,SHARP,Kitchen Appliance,microwave
LOGITECH G733 WIRELESS RGB GAMING HS LILAC (2Y),125.0,179.0,30.17,54.0,LOGITECH,Gaming,gaming
LOGITECH G733 WIRELESS RGB GAMING HS WHITE (2Y),125.0,179.0,30.17,54.0,LOGITECH,Gaming,gaming
CORNELL EC308 INSTANT WATER HEATER - POLYMER TANK-ELCB,121.0,259.0,53.28,138.0,CORNELL,Small Appliance,heater
UGREEN 25878 NEXODE PRO X763 160W PD FAST GAN CHARGER (3C1A) WITH 100W USB-C TO USB-C CABLE,130.0,145.9,10.9,15.900000000000006,UGREEN,Accessories,charger
HUAWEI WATCH FIT 3 GREEN FLUOROELASTOMER STRAP,157.0,168.0,6.55,11.0,HUAWEI,Wearable,watch
ACER A10-21-A5A5 ICONIA TAB A10 10.1IN HD (SILVER),116.0,248.0,53.23,132.0,ACER,Other,Other
MIDEA MMO-EG925MX GRILL MICROWAVE OVEN 25L,141.0,169.0,16.57,28.0,MIDEA,Kitchen Appliance,microwave
SONA REMOTE POWER STAND FAN 100W (18 INCH) SSOR 6073 (BLACK),138.0,169.0,18.34,31.0,SONA,Small Appliance,fan
LOGITECH 960-001429 BRIO 500 FULL HD WEBCAM - OFF WHITE,130.0,199.0,34.67,69.0,LOGITECH,Camera,webcam
LOGITECH 960-001423 BRIO 500 FULL HD WEBCAM - GRAPHITE,130.0,199.0,34.67,69.0,LOGITECH,Camera,webcam
LOGITECH 960-001090 C922 PRO STREAM WEBCAM,125.0,219.0,42.92,94.0,LOGITECH,Camera,webcam
XGIMI DESKTOP STAND PRO DESKTOP STAND PRO,149.0,150.0,0.67,1.0,XGIMI,Desktop,desktop
LOGITECH 920-012476 SIGNATURE MK950 SLIM COMBO OFF-WHITE (1Y),133.0,189.0,29.63,56.0,LOGITECH,Washing Machine,combo
CORNELL CAFE25L AIR FRYER OVEN 25L,133.0,399.0,66.67,266.0,CORNELL,Kitchen Appliance,oven
JOGEN EO 2000 CONVECTION ELECTRIC OVEN (30L),181.0,289.0,37.37,108.0,JOGEN,Kitchen Appliance,oven
MISTRAL HIGH VELOCITY FAN WITH REMOTE (12 INCH) MHV912R (BLACK),156.0,299.0,47.83,143.0,MISTRAL,Small Appliance,fan
MISTRAL HIGH VELOCITY FAN WITH REMOTE (12 INCH) MHV912R-WH (WHITE),157.0,299.0,47.49,142.0,MISTRAL,Small Appliance,fan
SAMSUNG EF-BX810PWEGWW SAMSUNG GALAXY TAB S9+ SMART BOOK COVER - WHITE,157.0,159.0,1.26,2.0,SAMSUNG,Smartphone,galaxy
SAMSUNG EF-BX810PBEGWW SAMSUNG GALAXY TAB S9+ SMART BOOK COVER - BLACK,157.0,159.0,1.26,2.0,SAMSUNG,Smartphone,galaxy
HUAWEI WATCH FIT 3 SPACE GREY NYLON STRAP,187.0,198.0,5.56,11.0,HUAWEI,Wearable,watch
HUAWEI WATCH FIT 3 SKY WHITE LEATHER STRAP,187.0,198.0,5.56,11.0,HUAWEI,Wearable,watch
KDK BOX FAN WITH STAND (30CM) SS30H (WHITE),154.0,168.0,8.33,14.0,KDK,Small Appliance,fan
SONA SFS9011DC 12 IN QUADPOD FAN WITH REMOTE (DC MOTOR),168.0,299.0,43.81,131.0,SONA,Small Appliance,fan
PANASONIC NANOE™ X GENERATOR AIR PURIFIER F-GPT01AKS (BLACK),148.0,231.0,35.93,83.0,PANASONIC,Small Appliance,air purifier
PANASONIC NANOE™ X GENERATOR AIR PURIFIER F-GPT01ARS (RED),148.0,231.0,35.93,83.0,PANASONIC,Small Appliance,air purifier
MISTRAL MSH101C-BK Instant Shower Heater,141.0,289.0,51.21,148.0,MISTRAL,Small Appliance,heater
MISTRAL MSH101C-WH Instant Shower Heater,142.0,289.0,50.87,147.0,MISTRAL,Small Appliance,heater
SHARP R-72A1(SM)V MICROWAVE WITH GRILL (25L),165.0,180.0,8.33,15.0,SHARP,Kitchen Appliance,microwave
PANASONIC MX-AC400WSH MIXER & GRINDER (360W),167.0,209.0,20.1,42.0,PANASONIC,Kitchen Appliance,mixer
KDK LIVING FAN WITH REMOTE (12 INCH) N30NH (METALLIC BRONZE),157.0,189.0,16.93,32.0,KDK,Small Appliance,fan
PHILIPS DST8020/26 AZUR STEAM IRON,170.0,229.0,25.76,59.0,PHILIPS,Small Appliance,iron
MISTRAL AIR COOLER WITH IONIZER (10L) MAC001E (WHITE),158.0,268.0,41.04,110.0,MISTRAL,Refrigerator,cooler
LOGITECH 910-006632 LOGITECH G PRO X SUPERLIGHT 2 GAMING MOUSE BLACK,184.0,249.0,26.1,65.0,LOGITECH,Gaming,gaming
RENPHO R-C001S POWER + BLACK MASSAGE GUN,160.91,179.9,10.56,18.99000000000001,RENPHO,Other,Other
TEFAL TW4B71 XXL BAGLESS VACUUM CLEANER,173.0,299.0,42.14,126.0,TEFAL,Small Appliance,vacuum
LOGITECH 988-000571 LOGI YETI GX DYNAMIC RGB GAMING MICROPHONE BLK 2Y,167.0,219.0,23.74,52.0,LOGITECH,Gaming,gaming
BRAUN BT9440 PRO BEARD TRIMMER 9,157.0,239.0,34.31,82.0,BRAUN,Other,Other
NESCAFE DOLCE GUSTO 1003 BLACK GENIO S PLUS COFFEE MACHINE (BLACK),161.0,192.0,16.15,31.0,NESCAFE,Kitchen Appliance,coffee
NESCAFE DOLCE GUSTO 1003 DARK RED GENIO S PLUS COFFEE MACHINE (DARK RED),161.0,192.0,16.15,31.0,NESCAFE,Kitchen Appliance,coffee
LOGITECH 910-004863 SPOTLIGHT PRESENTATION REMOTE(WIRELSS) SLATE,187.0,195.0,4.1,8.0,LOGITECH,Tablet,slate
LOGITECH 920-011916 PRO X 60 LIGHTSPEED WIRELESS GAMING KEYBOARD BLACK (GX-BROWN),167.0,299.0,44.15,132.0,LOGITECH,Gaming,gaming
KENWOOD FDM302SS FOOD PROCESSOR (800W),167.0,199.0,16.08,32.0,KENWOOD,Kitchen Appliance,food processor
NINJA BN500 NUTRI-BLENDER PRO,217.0,258.0,15.89,41.0,NINJA,Kitchen Appliance,blender
PHILIPS HR3573/91 BLENDER (2L),188.0,229.0,17.9,41.0,PHILIPS,Kitchen Appliance,blender
PHILIPS 7000 SERIES HI SPEED BLENDER,188.0,269.0,30.11,81.0,PHILIPS,Kitchen Appliance,blender
DELONGHI EOI406.GR OVEN TOASTERS (9L) - GREEN,167.0,199.0,16.08,32.0,DELONGHI,Kitchen Appliance,oven
MIDEA MMO-EG930MX MICROWAVE WITH GRILL (30L),178.0,279.0,36.2,101.0,MIDEA,Kitchen Appliance,microwave
DELONGHI PUMP ESPRESSO COFFEE MACHINE,252.0,299.0,15.72,47.0,DELONGHI,Kitchen Appliance,coffee
MAYER MMIWD4008 WATER DISPENSER (4L),188.0,299.0,37.12,111.0,MAYER,Small Appliance,water dispenser
ELECTROLUX EFP31212 ULTIMATEHOME 300 18V CORDLESS STICK VACUUM,173.0,369.0,53.12,196.0,ELECTROLUX,Small Appliance,vacuum
RAZER RZ19-05060100-R3M1 SEIREN V3 CHROMA - RGB USB MICROPHONE-BLACK,153.0,199.0,23.12,46.0,RAZER,Smartphone,Other
KDK VENTILATING FAN 21 WATT CORD-OPERATED SHUTTERS 20WHCT,198.0,199.0,0.5,1.0,KDK,Small Appliance,fan
SHARP R-34SI-W COMPACT SOLO MICROWAVE OVEN 34L (WHITE),201.0,235.0,14.47,34.0,SHARP,Kitchen Appliance,microwave
PANASONIC DH-3US1SS ELECTRIC WATER HEATER DH-3US1SS ( SKIN SILVER),188.0,289.0,34.95,101.0,PANASONIC,Small Appliance,heater
D' FAN CEILING FAN WITH LED LIGHT & REMOTE (46 INCH) SPACE 46-GR/BK (GREY WITH BLACK) - INSTALLATION CHARGES APPLIES,208.0,399.0,47.87,191.0,D',Small Appliance,fan
MAYER MMAO1450 AIR FRYER OVEN (14.5L) - RED,184.0,349.0,47.28,165.0,MAYER,Kitchen Appliance,oven
NOTHING NOTHING B171 EAR - WHT TRUE WIRELESS EARBUDS - WHITE,224.0,229.0,2.18,5.0,NOTHING,Audio,earbuds
PHILIPS COMPACT AIR PURIFIER 800I SERIES 49m² AC0850/20 (WHITE),198.0,399.0,50.38,201.0,PHILIPS,Small Appliance,air purifier
LOGITECH 920-010111 ERGO K860 WIRELESS SPLIT KEYBOARD (BLACK),219.0,229.0,4.37,10.0,LOGITECH,Accessories,keyboard
LOGITECH 920-010784 MX MECHANICAL MINI W/L KEYBOARD GRAPHITE LINEAR,193.0,289.0,33.22,96.0,LOGITECH,Accessories,keyboard
LOGITECH 920-010783 MX MECHANICAL MINI W/L KEYBOARD GRAPHITE TACTILE,193.0,289.0,33.22,96.0,LOGITECH,Accessories,keyboard
ROMMELSBACHER EKM 300 CONICAL GRINDER,211.0,349.0,39.54,138.0,ROMMELSBACHER,Kitchen Appliance,grinder
984-001920 ULTIMATE EARS EVERBOOM - CHARCOAL BLACK,288.0,359.0,19.78,71.0,984-001920,Other,Other
MISTRAL MSWH15 STORAGE WATER HEATER (15L) (INSTALLATION CHARGES APPLIES),201.0,329.0,38.91,128.0,MISTRAL,Small Appliance,heater
CHAMPS SYLPHY SILVER RAINSHOWER ELECTRIC INSTANT WATER HEATER,207.0,328.0,36.89,121.0,CHAMPS,Small Appliance,heater
MISTRAL EVAPORATIVE AIR COOLER WITH IONIZER (10L) MAC1000R (BLACK & WHITE),207.0,318.0,34.91,111.0,MISTRAL,Refrigerator,cooler
